dataset,seed,budget,method,accuracy,f1,precision,info_loss_num,info_loss_cat,info_loss,eps_age,eps_sex,eps_cp,eps_Age,eps_Gender,eps_BMI
diabetes,4,7,DAS,0.7396103896103896,0.7176530298856848,0.753682644983365,0.2627870579982205,0.13975501113585745,0.201271034567039,,,,3.5,1.75,1.75
diabetes,4,7,SSAS,0.7409090909090909,0.7192344140481629,0.7550490946923599,0.27604146745481783,0.12305122494432072,0.1995463461995693,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,4,10,GA,0.7731601731601732,0.7580935069994216,0.7867683749943498,0.16983135994632292,0.48802895322939865,0.3289301565878608,,,,4.3681168597184605,0.009219817762914806,5.622663322518624
diabetes,4,10,DAS,0.7556277056277056,0.7384273602966922,0.7672364605618611,0.2155760035341136,0.07126948775055679,0.1434227456423352,,,,5.0,2.5,2.5
diabetes,4,10,SSAS,0.7547619047619047,0.7378640408891846,0.7654506014037875,0.23146096837513283,0.06208240534521158,0.1467716868601722,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,5,2,GA,0.7233766233766233,0.7002921460220177,0.7321762192079024,0.40664728592505234,0.43179287305122493,0.41922007948813866,,,,1.6970705868001184,0.2648099343989405,0.03811947880094132
diabetes,5,2,DAS,0.7196969696969697,0.6953136022477892,0.7287899180276244,0.40624817639238825,0.3741648106904232,0.3902064935414057,,,,1.0,0.5,0.5
diabetes,5,2,SSAS,0.7188311688311688,0.6945608085721848,0.7273733765660939,0.41014154124362445,0.36052338530066813,0.3853324632721463,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,4,5,GA,0.7476190476190476,0.72864929635085,0.7595154179410047,0.30527563114136314,0.48301781737193766,0.3941467242566504,,,,4.408959361008064,0.029140262855477883,0.5619003761364582
diabetes,4,5,DAS,0.7337662337662337,0.7102061764247288,0.7481034225464246,0.30653967638260454,0.20462138084632517,0.25558052861446484,,,,2.5,1.25,1.25
diabetes,4,5,SSAS,0.733982683982684,0.7108473127394387,0.7476533108822645,0.31799722319114343,0.18958797327394208,0.25379259823254274,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,4,6,GA,0.7506493506493506,0.7347313483183066,0.758155197496785,0.31295150097759006,0.4763363028953229,0.3946439019364565,,,,5.755040943488016,0.05176883821522996,0.19319021829675453
diabetes,4,6,DAS,0.7357142857142858,0.712730155586952,0.7499291078540269,0.28291672587404676,0.16982182628062362,0.2263692760773352,,,,3.0,1.5,1.5
diabetes,4,6,SSAS,0.7365800865800867,0.714201234819805,0.7500704111237423,0.29556560432310275,0.1520044543429844,0.22378502933304356,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,5,1,GA,0.7183982683982685,0.6942920154793146,0.7265364364254667,0.4418823760939332,0.4821826280623608,0.462032502078147,,,,0.943758189864309,0.054399551384318234,0.0018422587513725792
diabetes,5,1,DAS,0.7160173160173161,0.6916505851272698,0.7234607307584874,0.44798657405186393,0.43596881959910916,0.44197769682548654,,,,0.5,0.25,0.25
diabetes,5,1,SSAS,0.7164502164502164,0.692407570127305,0.7236419740708656,0.45009130396299113,0.42956570155902,0.4398285027610056,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,3,8,GA,0.7562770562770563,0.7433080885222987,0.7606764725040391,0.2503687952919303,0.5041759465478842,0.3772723709199073,,,,6.9370021342770025,0.00978350666306068,1.0532143590599374
diabetes,3,8,DAS,0.7406926406926407,0.7207823832046235,0.7515229112905061,0.2444739113585737,0.11748329621380846,0.18097860378619107,,,,4.0,2.0,2.0
diabetes,3,8,SSAS,0.7432900432900432,0.7249252033243953,0.752443185535873,0.2598724764763871,0.09771714922048998,0.17879481284843854,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,5,3,GA,0.7261904761904763,0.7041848998417359,0.7345266173781836,0.36852066550173546,0.4977728285077951,0.4331467470047653,,,,2.99169667111398,0.004151664443009799,0.004151664443009799
diabetes,5,3,DAS,0.7218614718614719,0.6981344912442471,0.7309351740758295,0.3693149600763991,0.3115256124721604,0.3404202862742797,,,,1.5,0.75,0.75
diabetes,5,3,SSAS,0.7233766233766233,0.7000131237018256,0.7325682785639428,0.37593651863356203,0.2964922048997773,0.33621436176666963,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,4,4,GA,0.7428571428571429,0.72312856791042,0.7542496064576495,0.3497807633463835,0.48969933184855235,0.41974004759746797,,,,3.9948243077490346,0.0025878461254824708,0.0025878461254824708
diabetes,4,4,DAS,0.7346320346320345,0.7104173249592579,0.750660184080744,0.33473193827807435,0.25111358574610243,0.2929227620120884,,,,2.0,1.0,1.0
diabetes,4,4,SSAS,0.7329004329004328,0.7090834300083558,0.7472982447293554,0.3439176940309152,0.23608017817371937,0.2899989361023173,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,4,9,GA,0.7642857142857142,0.7472625981696573,0.7789145800432885,0.18202245154058094,0.48747216035634744,0.3347473059484642,,,,4.380154492545335,0.01056762609201354,4.609277881362651
diabetes,4,9,DAS,0.7502164502164502,0.7312940855905161,0.7630775899188578,0.229545436880345,0.08908685968819599,0.1593161482842705,,,,4.5,2.25,2.25
diabetes,4,9,SSAS,0.7512987012987015,0.7333443173395734,0.7627187306009171,0.24469621871770375,0.07433184855233853,0.15951403363502115,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,4,8,GA,0.760822510822511,0.7472973722990292,0.7672854083518942,0.2598155612975912,0.48552338530066813,0.3726694732991297,,,,7.140790947067889,0.017443677947941997,0.8417653749841687
diabetes,4,8,DAS,0.7454545454545455,0.724789947044039,0.7597087245173815,0.24514630333777415,0.11080178173719377,0.17797404253748395,,,,4.0,2.0,2.0
diabetes,4,8,SSAS,0.7471861471861473,0.7277934141533988,0.7597100287172148,0.25934402144373303,0.09632516703786191,0.17783459424079748,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,5,5,GA,0.7396103896103896,0.719678469820246,0.7500257854879321,0.31412526654514983,0.4540645879732739,0.3840949272592119,,,,4.433067336690234,0.17068412315239234,0.3962485401573743
diabetes,5,5,DAS,0.7285714285714285,0.705284573759083,0.7399675904412142,0.30945498863600274,0.21937639198218262,0.2644156903090927,,,,2.5,1.25,1.25
diabetes,5,5,SSAS,0.7285714285714286,0.7058301436522303,0.7390627717743096,0.3192983671805206,0.19961024498886415,0.2594543060846924,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,6,1,GA,0.7155844155844155,0.6872966627560012,0.7287236853262238,0.43853010364898937,0.4983296213808463,0.4684298625149178,,,,0.9957202547712469,0.002139872614376541,0.002139872614376541
diabetes,6,1,DAS,0.712121212121212,0.6832756613688443,0.7242381253334947,0.44886096759322414,0.4356904231625835,0.4422756953779038,,,,0.5,0.25,0.25
diabetes,6,1,SSAS,0.7112554112554111,0.682429468927158,0.7228634244300376,0.45036347291947454,0.4304008908685969,0.4403821818940357,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,5,6,GA,0.7413419913419914,0.7212936972871863,0.7526898323408563,0.3213687576386696,0.4888641425389755,0.4051164500888226,,,,0.03267298700202537,0.03267298700202537,5.9346540259959495
diabetes,5,6,DAS,0.7309523809523809,0.7085443191048738,0.7419447590303673,0.2852500745067065,0.1765033407572383,0.23087670763197238,,,,3.0,1.5,1.5
diabetes,5,6,SSAS,0.7307359307359307,0.7083488842718836,0.7415741426850871,0.29698808845429114,0.1564587973273942,0.22672344289084267,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,5,7,GA,0.7471861471861473,0.727625458470976,0.7600133055134392,0.2693375265382301,0.4977728285077951,0.3835551775230126,,,,0.8996176947840714,0.004150865152504898,6.096231440063424
diabetes,5,7,DAS,0.7335497835497836,0.7112554221628846,0.7454699161851618,0.26434177585524454,0.14170378619153676,0.20302278102339066,,,,3.5,1.75,1.75
diabetes,5,7,SSAS,0.7346320346320346,0.712902586244641,0.7460456719351316,0.27752283616569884,0.12639198218262807,0.20195740917416344,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,6,7,GA,0.7532467532467533,0.7389369808274884,0.7589314931454365,0.29443464275110653,0.49721603563474387,0.3958253391929252,,,,6.643214941152307,0.00761254691406713,0.34917251193362603
diabetes,6,7,DAS,0.7326839826839828,0.706431673028793,0.7517072206779791,0.26556879506509345,0.15089086859688197,0.2082298318309877,,,,3.5,1.75,1.75
diabetes,6,7,SSAS,0.7350649350649351,0.7101412075570442,0.752738335844707,0.27878667838563975,0.13307349665924276,0.20593008752244124,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,5,8,GA,0.751948051948052,0.7347447631543552,0.7621912975954089,0.3070603377360446,0.4977728285077951,0.40241658312191986,,,,0.006565250854017127,0.006565250854017127,7.9868694982919655
diabetes,5,8,DAS,0.7372294372294373,0.7157941829798552,0.7492841796905386,0.24624911714480544,0.1183184855233853,0.18228380133409536,,,,4.0,2.0,2.0
diabetes,5,8,SSAS,0.7406926406926407,0.7202181296049911,0.7525083834247832,0.2602994531555368,0.1049554565701559,0.18262745486284637,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,6,6,GA,0.7487012987012988,0.7329112418037275,0.7554524445055889,0.3238476708008954,0.49025612472160357,0.4070518977612495,,,,5.9512881069421475,0.040798740510579024,0.007913152547274514
diabetes,6,6,DAS,0.7283549783549783,0.7006786421924472,0.7477105885489413,0.28600844980225315,0.18262806236080179,0.23431825608152745,,,,3.0,1.5,1.5
diabetes,6,6,SSAS,0.7313852813852814,0.7047107855659185,0.750520542646251,0.2979016374670583,0.16620267260579064,0.23205215503642446,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,5,4,GA,0.7331168831168832,0.712182387426752,0.7425854077587402,0.3505843504878093,0.45907572383073497,0.4048300371592721,,,,3.8460117520720414,0.15237595637108306,0.0016122915568756132
diabetes,5,4,DAS,0.7248917748917748,0.7012400099550046,0.7352093657258637,0.3371452361378362,0.26252783964365256,0.2998365378907444,,,,2.0,1.0,1.0
diabetes,5,4,SSAS,0.7240259740259739,0.7007601268855487,0.733352574821383,0.34560342768401353,0.24693763919821826,0.29627053344111587,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,6,4,GA,0.7376623376623378,0.714716174911731,0.7527609519796176,0.34952656465022064,0.4983296213808463,0.42392809301553347,,,,3.9941169112487658,0.0029415443756169346,0.0029415443756169346
diabetes,6,4,DAS,0.7192640692640694,0.6903500355328197,0.735529867000485,0.3367866097550023,0.2736636971046771,0.3052251534298397,,,,2.0,1.0,1.0
diabetes,6,4,SSAS,0.7196969696969697,0.6908285776699925,0.7361450412998698,0.345147423406977,0.25501113585746105,0.30007927963221903,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,6,9,GA,0.7597402597402597,0.7501587168148496,0.7603036146577558,0.2858374145715845,0.49582405345211583,0.3908307340118502,,,,8.71822421097874,0.011895591815938748,0.2698801972053219
diabetes,6,9,DAS,0.7413419913419914,0.7189274858943117,0.7572027880336112,0.2318202097042838,0.0960467706013363,0.16393349015281006,,,,4.5,2.25,2.25
diabetes,6,9,SSAS,0.7461038961038962,0.7257006244217292,0.7601759605112338,0.24706262575869195,0.07906458797327394,0.16306360686598295,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,7,1,GA,0.7287878787878789,0.7044435627040753,0.7421452228474972,0.43905616495879707,0.4974944320712695,0.46827529851503324,,,,0.9960333015449979,0.0019833492275010615,0.0019833492275010615
diabetes,7,1,DAS,0.7266233766233766,0.7013413543751515,0.7405132579401535,0.4481530187383329,0.4401447661469933,0.4441488924426631,,,,0.5,0.25,0.25
diabetes,7,1,SSAS,0.7272727272727272,0.7021962025169254,0.7411381662460955,0.4501673686697998,0.43429844097995546,0.44223290482487765,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,6,10,GA,0.7655844155844157,0.7520895896094538,0.7733762107699182,0.1825412519683096,0.49443207126948774,0.3384866616188987,,,,6.775641443578172,0.020619806561865624,3.2037387498599634
diabetes,6,10,DAS,0.7471861471861473,0.7268324216005063,0.7616280114554295,0.21785813840969176,0.07655902004454343,0.1472085792271176,,,,5.0,2.5,2.5
diabetes,6,10,SSAS,0.7495670995670997,0.7307090861282525,0.7620692439137335,0.2337913459179085,0.06041202672605791,0.1471016863219832,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,6,5,GA,0.745021645021645,0.7259437262626687,0.7560812591658791,0.3355533107701359,0.4835746102449889,0.4095639605075624,,,,4.923503139265267,0.07064198337085838,0.005854877363874039
diabetes,6,5,DAS,0.722943722943723,0.6941481988544852,0.741202349147423,0.3095233026304208,0.22884187082405344,0.26918258672723716,,,,2.5,1.25,1.25
diabetes,6,5,SSAS,0.7255411255411256,0.6971144816874458,0.7446697259391716,0.3198071092740279,0.20657015590200445,0.26318863258801617,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,6,2,GA,0.7201298701298701,0.691514391143721,0.7363956030168809,0.39814986349851406,0.48580178173719374,0.4419758226178539,,,,1.8955809156137282,0.06141925108314482,0.04299983330312693
diabetes,6,2,DAS,0.712987012987013,0.6836987669315545,0.7263042448040823,0.4049981712979264,0.3825167037861915,0.39375743754205894,,,,1.0,0.5,0.5
diabetes,6,2,SSAS,0.7134199134199134,0.6841755792884001,0.7268939380676817,0.4093825380239702,0.3705456570155902,0.38996409751978023,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
heart,30,4,GA,0.8647186147186149,0.8646055927321504,0.8651484722066315,0.33242450863703465,0.3737796373779637,0.3531020730074992,1.7159381773443556,0.2023170505976573,2.0817447720579874,,,
heart,30,4,DAS,0.843073593073593,0.8428950324092274,0.8437370935782914,0.3129741094679978,0.39888423988842403,0.35592917467821095,2.0,1.0,1.0,,,
heart,30,4,SSAS,0.8484848484848485,0.8483767337014125,0.848780682374885,0.3015269986721555,0.42189679218967924,0.36171189543091736,2.1818181818181817,1.0909090909090908,0.7272727272727272,,,
diabetes,7,3,GA,0.7383116883116884,0.7174208023286083,0.749863577020513,0.37212850944807707,0.49610244988864144,0.4341154796683593,,,,2.9910214552266714,0.004489272386664409,0.004489272386664409
diabetes,7,3,DAS,0.7313852813852814,0.7065381673114985,0.7469545604662412,0.3664802119857866,0.32488864142538976,0.3456844267055882,,,,1.5,0.75,0.75
diabetes,7,3,SSAS,0.7313852813852814,0.7068083611870124,0.7464114420707969,0.37376327133026793,0.3134743875278396,0.34361882942905375,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,6,3,GA,0.7266233766233766,0.6992730487153526,0.7442760200262785,0.3616453252780513,0.4983296213808463,0.4299874733294488,,,,2.8180463045401827,0.00270428608990837,0.17924940936990913
diabetes,6,3,DAS,0.7177489177489177,0.6884159570169537,0.7338580905384006,0.3681638100537191,0.3262806236080178,0.34722221683086846,,,,1.5,0.75,0.75
diabetes,6,3,SSAS,0.7177489177489177,0.6886265410145803,0.7334895215007622,0.37470673086551026,0.311804008908686,0.34325536988709815,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,6,8,GA,0.7562770562770562,0.74368437122439,0.7601161316141454,0.27019948952928907,0.49582405345211583,0.3830117714907024,,,,7.338898522950841,0.01120706164555677,0.6498944154036015
diabetes,6,8,DAS,0.7354978354978355,0.7108071553648717,0.7529267071728589,0.24765784835345372,0.12305122494432072,0.18535453664888724,,,,4.0,2.0,2.0
diabetes,6,8,SSAS,0.7383116883116884,0.7155487793865726,0.7533519558398746,0.2619668095719768,0.10244988864142539,0.1822083491067011,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,5,9,GA,0.7567099567099568,0.7404764484590003,0.7668384165261853,0.3011721950320388,0.49638084632516705,0.3987765206786029,,,,0.009642737084700658,0.009642737084700658,8.9807145258306
diabetes,5,9,DAS,0.7428571428571429,0.7231149888811839,0.7542295952115793,0.23047649213457344,0.09994432071269488,0.16521040642363416,,,,4.5,2.25,2.25
diabetes,5,9,SSAS,0.7430735930735931,0.7238807356630429,0.7535679993599768,0.24509952862692308,0.08101336302895323,0.16305644582793816,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,7,4,GA,0.7441558441558441,0.7250540945814263,0.7549967819396167,0.35316130535384366,0.4849665924276169,0.4190639488907303,,,,3.9255030785817255,0.0695866719421235,0.0049102494761510684
diabetes,7,4,DAS,0.7331168831168832,0.7089843900861119,0.7482353911149239,0.3351792256550538,0.2733853006681514,0.3042822631616026,,,,2.0,1.0,1.0
diabetes,7,4,SSAS,0.7352813852813854,0.7119660353714817,0.7498943393349095,0.34431895874171803,0.2544543429844098,0.29938665086306393,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,7,2,GA,0.7335497835497836,0.7105308391538913,0.746803942312478,0.3959365120700654,0.4974944320712695,0.4467154720706674,,,,1.9013608911482496,0.0027703203490634003,0.09586878850268704
diabetes,7,2,DAS,0.7285714285714286,0.7031321920870918,0.7437658513753688,0.4031698701424888,0.38697104677060135,0.3950704584565451,,,,1.0,0.5,0.5
diabetes,7,2,SSAS,0.7292207792207792,0.704175180455279,0.7440786931377188,0.40800153300839476,0.3758351893095768,0.3919183611589858,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,7,6,GA,0.7569264069264069,0.7432267493572171,0.7626490585301399,0.32025587431604613,0.49526726057906456,0.4077615674475553,,,,5.893547821310311,0.014117615227865574,0.09233456346182344
diabetes,7,6,DAS,0.7393939393939394,0.7170999383342661,0.7540564430703639,0.2845534244594383,0.19070155902004454,0.23762749173974143,,,,3.0,1.5,1.5
diabetes,7,6,SSAS,0.7398268398268399,0.7180151885628955,0.7537863336746433,0.29678709469164266,0.16675946547884188,0.23177328008524228,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,5,10,GA,0.7625541125541125,0.7470141151604671,0.7733385901213788,0.2716948350964565,0.4888641425389755,0.380279488817716,,,,0.42602816468661564,0.03204632116141809,9.541925514151966
diabetes,5,10,DAS,0.7445887445887446,0.725711118592141,0.7551132205816401,0.2164386786336543,0.07683741648106904,0.14663804755736165,,,,5.0,2.5,2.5
diabetes,5,10,SSAS,0.7426406926406927,0.7244364712135704,0.7512789372963112,0.23167256990988958,0.05985523385300668,0.14576390188144814,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,7,5,GA,0.7532467532467533,0.7370461416871869,0.7621000021119851,0.33392381902568563,0.4955456570155902,0.4147347380206379,,,,4.9399666147848595,0.0048478890035205295,0.05518549621161963
diabetes,7,5,DAS,0.7361471861471861,0.7130912431858801,0.7506878639255002,0.3079336087476531,0.22605790645879734,0.2669957576032252,,,,2.5,1.25,1.25
diabetes,7,5,SSAS,0.7363636363636363,0.7140679799849233,0.7496505079555957,0.31887639836779624,0.20851893095768373,0.26369766466274,,,,2.727272727272727,1.3636363636363635,0.9090909090909088
diabetes,7,7,GA,0.7616883116883116,0.7488201268933917,0.7673367157390296,0.28047584362396727,0.4955456570155902,0.3880107503197787,,,,6.396293253365466,0.006893836010810289,0.5968129106237233
diabetes,7,7,DAS,0.7428571428571429,0.7214779613586085,0.7573910239972804,0.26412435948182716,0.15339643652561247,0.20876039800371982,,,,3.5,1.75,1.75
diabetes,7,7,SSAS,0.7424242424242425,0.7216742443663056,0.7555032285602752,0.27738208958827404,0.13307349665924276,0.20522779312375838,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,7,8,GA,0.7636363636363637,0.7533254032505629,0.7658497752354455,0.2915982514404651,0.49526726057906456,0.3934327560097648,,,,7.71284092620821,0.011566167091604372,0.275592906700186
diabetes,7,8,DAS,0.7476190476190476,0.7278643838616204,0.7610572693287562,0.24600685451180027,0.12082405345211582,0.18341545398195805,,,,4.0,2.0,2.0
diabetes,7,8,SSAS,0.75,0.7315499753563744,0.7618609455550663,0.2605236876138366,0.10579064587973273,0.18315716674678467,,,,4.363636363636363,2.1818181818181817,1.4545454545454544
diabetes,8,3,GA,0.7380952380952381,0.7128043117627558,0.758228250961183,0.37057834440465653,0.5080734966592427,0.43932592053194963,,,,2.9918581167349867,0.004070941632506602,0.004070941632506602
diabetes,8,3,DAS,0.7303030303030303,0.7027800564062959,0.7505341514362129,0.37033835323388065,0.3301781737193764,0.35025826347662853,,,,1.5,0.75,0.75
diabetes,8,3,SSAS,0.7294372294372296,0.7017264729178768,0.7495269731535666,0.3767279062576673,0.31597995545657015,0.34635393085711874,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,7,10,GA,0.7681818181818182,0.7597755284688857,0.7687072722240815,0.2565139586375854,0.49498886414253895,0.3757514113900622,,,,9.312581397937644,0.014503087448353352,0.6729155146140032
diabetes,7,10,DAS,0.7573593073593073,0.7409261747078344,0.7681348984422075,0.21582784316794626,0.0826837416481069,0.14925579240802658,,,,5.0,2.5,2.5
diabetes,7,10,SSAS,0.7590909090909091,0.7439407814878215,0.7679496603123347,0.2321119480660483,0.06347438752783964,0.14779316779694396,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,8,4,GA,0.7417748917748918,0.7185262383060261,0.7595716554626909,0.3501137198310517,0.5072383073496659,0.4286760135903588,,,,3.976470882839769,0.011764558580115655,0.011764558580115655
diabetes,8,4,DAS,0.730952380952381,0.7035432868948348,0.7513631244705475,0.33864385667304825,0.27700445434298443,0.30782415550801634,,,,2.0,1.0,1.0
diabetes,8,4,SSAS,0.7311688311688312,0.7040332783133092,0.7511213792613006,0.3471337452774772,0.2580734966592428,0.30260362096836,,,,2.1818181818181817,1.0909090909090908,0.7272727272727272
diabetes,7,9,GA,0.7662337662337663,0.7550853358533055,0.7701750451761654,0.2287009675648322,0.49526726057906456,0.3619841140719484,,,,7.568259196573576,0.008918317315279542,1.4228224861111445
diabetes,7,9,DAS,0.7536796536796536,0.7359229618639471,0.7656511016502016,0.22999956524895848,0.09938752783964365,0.16469354654430107,,,,4.5,2.25,2.25
diabetes,7,9,SSAS,0.7556277056277056,0.738863684157487,0.7663916183209927,0.24556310823081032,0.08769487750556793,0.1666289928681891,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,8,9,GA,0.762987012987013,0.7531837358176875,0.7644034992053479,0.3013534756136932,0.5061247216035635,0.40373909860862833,,,,8.963743031684587,0.018128484157707098,0.018128484157707098
diabetes,8,9,DAS,0.7456709956709956,0.7237246635437659,0.7626957851425505,0.23230493585074793,0.08797327394209355,0.16013910489642075,,,,4.5,2.25,2.25
diabetes,8,9,SSAS,0.7491341991341991,0.7288167220304618,0.7643822596187441,0.24782517852854546,0.07015590200445435,0.1589905402664999,,,,4.909090909090909,2.4545454545454546,1.6363636363636365
diabetes,9,1,GA,0.7145021645021646,0.683026522262807,0.7324216924330266,0.47066921849241705,0.3524498886414254,0.4115595535669212,,,,0.09547730463597118,0.6215602743023846,0.28296242106164426
diabetes,9,1,DAS,0.7125541125541125,0.6816960389486862,0.7281745639559681,0.44650230000265134,0.44125835189309576,0.4438803259478735,,,,0.5,0.25,0.25
diabetes,9,1,SSAS,0.7132034632034632,0.6825779496421583,0.7288283738680551,0.44894432639259657,0.4373608017817372,0.44315256408716686,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,8,7,GA,0.7521645021645021,0.7371533018014523,0.7586551802071929,0.3142669973859375,0.5061247216035635,0.41019585949475046,,,,6.961641700644141,0.01917914967792981,0.01917914967792981
diabetes,8,7,DAS,0.7404761904761905,0.7150887336640902,0.7622379282537072,0.2663602180109944,0.14587973273942093,0.20611997537520765,,,,3.5,1.75,1.75
diabetes,8,7,SSAS,0.7426406926406927,0.7183890966850828,0.7630989639770857,0.2799884960383793,0.12388641425389756,0.20193745514613842,,,,3.818181818181818,1.909090909090909,1.2727272727272727
diabetes,8,2,GA,0.7316017316017316,0.7050044769770021,0.7507065764692333,0.3997463134885903,0.5061247216035635,0.45293551754607686,,,,1.9781573616858374,0.017832000163466692,0.004010638150695808
diabetes,8,2,DAS,0.7283549783549784,0.7007809465528086,0.7475013610725255,0.4073258032926962,0.39420935412026725,0.4007675787064817,,,,1.0,0.5,0.5
diabetes,8,2,SSAS,0.7283549783549784,0.700582556873906,0.7479028280427619,0.4110355877367953,0.38530066815144765,0.3981681279441215,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,9,2,GA,0.7194805194805195,0.6926878060751492,0.7322756630288149,0.39724753771575716,0.5047327394209354,0.4509901385683463,,,,1.9930306084720926,0.0034846957639537643,0.0034846957639537643
diabetes,9,2,DAS,0.7147186147186148,0.6843116004017719,0.7308840550626368,0.40237255949900586,0.3814031180400891,0.39188783876954747,,,,1.0,0.5,0.5
diabetes,9,2,SSAS,0.7158008658008658,0.6856736289303598,0.7321340101948718,0.4063940907496963,0.37026726057906456,0.3883306756643804,,,,1.0909090909090908,0.5454545454545454,0.3636363636363636
diabetes,8,6,GA,0.7508658008658008,0.7330334128293691,0.7619015353841783,0.3087777791303744,0.5061247216035635,0.40745125036696894,,,,5.7244393950285515,0.01801205429532213,0.2575485506761256
diabetes,8,6,DAS,0.7387445887445887,0.7130878857934405,0.7600771140815028,0.2871127251857046,0.18234966592427618,0.2347311955549904,,,,3.0,1.5,1.5
diabetes,8,6,SSAS,0.7396103896103896,0.7140438475993321,0.7612644520097147,0.2993392702687576,0.16202672605790647,0.23068299816333204,,,,3.272727272727273,1.6363636363636365,1.090909090909091
diabetes,9,3,GA,0.7225108225108224,0.6983300965645497,0.7326281505963527,0.36956323327599105,0.5016703786191536,0.43561680594757235,,,,2.975168562508435,0.01241571874578237,0.01241571874578237
diabetes,9,3,DAS,0.7170995670995671,0.6872154253900495,0.7337906854378368,0.3658319849898049,0.32293986636971045,0.3443859256797577,,,,1.5,0.75,0.75
diabetes,9,3,SSAS,0.7179653679653679,0.6883813914859398,0.7346591709181299,0.3721814150619997,0.3104120267260579,0.3412967208940288,,,,1.6363636363636365,0.8181818181818182,0.5454545454545455
diabetes,8,10,GA,0.7651515151515151,0.7566944534681298,0.7652786595477042,0.28745183942120833,0.5061247216035635,0.3967882805123859,,,,9.83156817994402,0.01715605005286864,0.15127577000311215
diabetes,8,10,DAS,0.7506493506493506,0.7308118648868912,0.765581414538337,0.2179699106002983,0.06765033407572384,0.14281012233801108,,,,5.0,2.5,2.5
diabetes,8,10,SSAS,0.7523809523809524,0.733936109596473,0.7651944025651322,0.23421895811293292,0.056514476614699334,0.14536671736381612,,,,5.454545454545454,2.727272727272727,1.8181818181818177
diabetes,10,1,GA,0.7246753246753247,0.7005946742089965,0.7356060452271809,0.4591849869911096,0.41759465478841873,0.4383898208897642,,,,0.40176767330807706,0.363753996649354,0.234478330042569
diabetes,10,1,DAS,0.723160173160173,0.6989941557479346,0.7335143543595767,0.4518905436526244,0.44070155902004454,0.44629605133633443,,,,0.5,0.25,0.25
diabetes,10,1,SSAS,0.7225108225108224,0.6984289220756893,0.7324412975075681,0.45320150787761404,0.43596881959910916,0.4445851637383616,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
diabetes,8,1,GA,0.729004329004329,0.7011471864972751,0.7491204005559863,0.4568837767792685,0.4306792873051225,0.4437815320421955,,,,0.4734343060368389,0.34611124251384084,0.18045445144932026
diabetes,8,1,DAS,0.7274891774891774,0.6994256074621278,0.7470970375409068,0.45040316086718324,0.4529510022271715,0.45167708154717734,,,,0.5,0.25,0.25
diabetes,8,1,SSAS,0.7274891774891775,0.6993232970192373,0.7473004824338901,0.45224201781492535,0.4484966592427617,0.45036933852884353,,,,0.5454545454545454,0.2727272727272727,0.1818181818181818
